timestamp_us,lin_m,lin_b
1777478754428459,318655.56487249036,-10308.594423653956
1777478754438460,273739.07965170196,-10506.322633001408
1777478754448457,280552.99969512166,-10734.548138240161
1777478754458457,293971.1710050555,-10912.884943891378
1777478754468457,300148.39975529833,-11063.009480052691
1777478754478458,294020.8021036288,-11185.822385553418
1777478754488458,318404.52197829273,-11347.993932215151
1777478754498462,316149.8180930076,-11507.206950863323
1777478754508457,392883.3684452913,-11487.322091471244
1777478754518450,345136.9315250263,-11546.026629739943
1777478754528456,287969.07969294226,-11512.662982301563
1777478754538461,331807.3282648302,-11529.454475877432
1777478754548450,321762.1452770981,-11590.8294828081
1777478754558374,317338.54961028154,-11648.232200392165
1777478754568458,286182.786222097,-11400.32638635588
1777478754578448,303359.10034893703,-11207.516808304305
1777478754588445,297013.8367879669,-10991.428441398015
1777478754598444,303718.64735530515,-10833.031104281557
1777478754608451,314086.0362890703,-10778.142742126618
1777478754618455,329584.7574546082,-10711.454886082007
1777478754628405,322980.09636782174,-10715.2950497593
1777478754638439,311390.700910159,-10656.54494857456
1777478754648438,318802.23365120194,-10596.076095056376
1777478754658460,337665.13901152526,-10554.089348788017
1777478754668460,381163.36543793394,-10507.127288938686
1777478754678459,250629.95146298571,-10541.779435125902
1777478754688438,250891.0654892696,-10569.22216430708
1777478754698423,308692.4867292274,-10651.363927282317
1777478754708448,309454.9074827453,-10767.323167839322
1777478754718423,318561.665695166,-10824.040971431734
1777478754728446,324716.4523809045,-10889.624472903735
1777478754738450,329816.8515174267,-10821.01366247017
1777478754748387,312587.63673362654,-10701.533035757893
1777478754758445,346600.9848270262,-10736.63987804858
1777478754768458,224447.28931846423,-10654.591242824563
1777478754778462,240975.8154307401,-10725.524241132038
1777478754788462,250929.48706709474,-10822.903889906303
1777478754798444,306130.759277682,-10876.5599362611
1777478754808454,263378.58651717403,-10612.737855303785
1777478754818457,255237.7337763395,-10426.428682914617
1777478754828449,282607.8635511229,-10208.679448280804
1777478754838461,270026.30147303466,-10106.739700051625
1777478754848462,294472.9680940336,-10084.976456249546
1777478754858430,332523.45651295845,-10143.837784096042
1777478754868454,371351.4752519198,-10073.120700750867
1777478754878454,259096.3448243638,-9817.645279904418
1777478754888456,263693.34670652915,-9673.62546771256
1777478754898452,299688.5383965903,-9559.124812936825
1777478754908436,288002.6127826026,-9461.240288960294
1777478754918459,265793.23306721513,-9396.413441106159
1777478754928454,248014.76308536046,-9319.140282529186
1777478754938380,312905.0476162454,-9357.557213807446
1777478754948420,343781.1028001078,-9450.361784227385
1777478754958453,327926.7820496377,-9546.150568355772
1777478754968452,242572.12385977004,-9404.583233722427
1777478754978460,241503.86679993587,-9342.06796474873
1777478754988431,237186.9738323215,-9380.851068957467
1777478754998462,260292.86252462617,-9396.439874154801
1777478755008457,265723.0387675814,-9431.365951882643
1777478755018439,298364.32098007953,-9489.437835912338
1777478755028454,261407.64297015013,-9453.693353277991
1777478755038461,265736.2705576966,-9579.913485373636
1777478755048458,257790.92657249272,-9700.221475435495
1777478755058456,334064.04829766526,-9774.76444377974
1777478755068459,324962.2870097062,-9854.484399938246
1777478755078446,342730.2872690426,-9897.337194508547
1777478755088415,210582.1819753455,-9903.647610842829
1777478755098456,212165.5398395788,-9792.156651077286
1777478755108321,217783.84778588364,-9848.694334525295
1777478755118380,243279.2210566216,-9840.915985814918
1777478755128460,262893.85015037993,-9782.944418605872
1777478755138455,290364.9482087481,-9846.66443187846
1777478755148460,314123.58563606645,-9914.2956914342
1777478755158460,300390.91382719605,-10016.13259027085
1777478755168462,316119.60961446055,-10135.105830336925
1777478755178458,284776.1877045322,-10230.309938782815
1777478755188437,330472.43485460425,-10303.35426311304
1777478755198459,311091.4920096101,-10355.900609926686
1777478755208450,321922.7073405075,-10434.530640834604
1777478755218458,304681.0284761157,-10523.25179311496
1777478755228462,321023.71696490736,-10586.198708283797
1777478755238445,325376.2058712435,-10635.371979033469
1777478755248449,319088.42420211586,-10687.615937321998
1777478755258443,357828.199118577,-10763.265060126067
1777478755268447,367637.86770896503,-10763.128710369214
1777478755278449,296214.2658846389,-10818.732114299642
1777478755288441,338193.44795949885,-10851.959048480849
1777478755298456,356183.3250629804,-10907.110736001734
1777478755308437,280502.463609768,-10992.129064574321
1777478755318461,273493.4641890819,-10860.997757000803
1777478755328450,263884.9763336795,-10814.046851526045
1777478755338427,345248.51235954626,-10832.895538671371
1777478755348461,337555.17753266694,-10955.56910196342
1777478755358389,353971.2855974656,-11048.285254299566
1777478755368446,258625.53773010356,-10835.61411440051
1777478755378456,271038.1087180943,-10801.734954757583
1777478755388456,266407.1756149376,-10860.095185947894
1777478755398354,270185.43927978433,-10954.011637198038
1777478755408429,257903.9150380862,-11033.652044455248
1777478755418426,283108.73410020245,-11082.211579579169
1777478755428453,300566.4755557825,-11168.913872113962
1777478755438441,327019.1936164339,-11214.349265731264
1777478755448401,335273.55567568913,-11252.425939984483
1777478755458460,332872.7841339806,-11267.709302326159
1777478755468460,382798.90422388515,-10808.248320803805
1777478755478458,240953.77818227993,-10769.58066149129
1777478755488451,319413.21035357803,-10867.256339506384
1777478755498458,231868.4716710571,-11000.645285845692
1777478755508457,256638.96660799047,-11082.282106610975
1777478755518407,291484.5896902388,-11144.83845559253
1777478755528461,271452.990993386,-11109.291363373308
1777478755538460,275118.9186591275,-10864.61513833013
1777478755548451,281604.6439198438,-10603.105030891356
1777478755558458,262599.2735172589,-10492.068711269274
1777478755568451,307785.26473096356,-10344.019348929864
1777478755578443,312358.67501091835,-10313.656198807505
1777478755588444,338934.0742975584,-10365.618092251503
1777478755598447,396638.7562035038,-10348.904789160233
1777478755608452,266450.8397784007,-10115.009844167715
1777478755618454,276185.4494775642,-10002.14894330867
1777478755628461,232071.0884523674,-9865.11646070428
1777478755638456,311066.3956925298,-9647.883980404773
1777478755648459,298209.4434150932,-9434.779736077231
1777478755658461,287846.7074994618,-9395.363082665159
1777478755668435,247598.31995685812,-9355.88773811148
1777478755678405,324362.4252826983,-9307.582888038214
1777478755688458,314394.76061882783,-9239.755903676258
1777478755698462,327847.7425521518,-9329.854930823578
1777478755708450,311070.994784033,-9449.027319001272
1777478755718460,239229.4728291019,-9355.434494841355
1777478755728452,229422.22427995832,-9256.35971469496
1777478755738459,240757.02049548895,-9285.86260814009
1777478755748454,229810.4119426152,-9406.148870392219
1777478755758444,259090.35728640796,-9555.068567918152
1777478755768458,239931.52053970523,-9667.802268132471
1777478755778454,289086.350570671,-9745.54232684267
1777478755788434,256222.37065903223,-9807.543274158897
1777478755798453,267141.6825200378,-9868.839844849956
1777478755808461,335877.164004081,-9951.401273497968
1777478755818441,297997.7766307315,-10088.293232494634
1777478755828438,278727.98796736135,-10117.204828627853
1777478755838441,257070.53705090494,-10174.185170918723
1777478755848434,244612.37598749527,-10123.154191915952
1777478755858459,292775.50041435263,-10077.010231275233
1777478755868441,330439.30693304294,-10134.101368468555
1777478755878440,223122.16686220927,-10056.80047205088
1777478755888460,266091.04138965136,-10107.55363700693
1777478755898462,263281.137139038,-10249.914052660939
1777478755908453,288314.411652557,-10327.983532635748
1777478755918453,244037.50070496713,-10443.21391640175
1777478755928435,236803.18458033368,-10473.0900933572
1777478755938452,228986.0556144549,-10537.976671028535
1777478755948447,180206.14497359892,-10600.085016765193
1777478755958443,225623.6928576371,-10676.788083391059
1777478755968462,286409.52069906844,-10386.233146293756
1777478755978462,279090.90066824283,-10195.470632170316
1777478755988458,274937.0090337405,-9973.969455724387
1777478755998449,299249.5328610365,-9763.342857643012
1777478756008460,283492.7344987659,-9532.53105940662
1777478756018452,284924.5824251974,-9399.742696524307
1777478756028460,272102.5838794679,-9269.715691270161
1777478756038454,270514.67602114665,-9097.96399761804
1777478756048462,272237.15304029186,-8941.909450716488
1777478756058449,282645.88015388156,-8765.545272919268
1777478756068456,283950.4643721621,-8648.032829500904
1777478756078458,238961.9307302745,-8471.498876083771
1777478756088449,227477.73206258658,-8356.623743284421
1777478756098461,218926.96092900686,-8167.32565301327
1777478756108446,266572.419176311,-8038.090592604472
1777478756118428,316399.56799540954,-8170.211279850391
1777478756128377,246604.6819202476,-8250.022791796338
1777478756138457,273977.05007982935,-8080.633435702813
1777478756148449,244397.6196827419,-7764.279245570631
1777478756158455,254057.78977703577,-7614.362560711491
1777478756168453,247882.83918933175,-7502.812949372929
1777478756178425,270069.5626297404,-7643.938165515047
1777478756188445,267968.80456305755,-7815.803870480185
1777478756198433,234525.2880369815,-7829.898035186576
1777478756208430,197469.1733260015,-7508.319307713229
1777478756218434,185740.7659361993,-7588.305277047163
1777478756228429,206751.57754357788,-7702.212633833714
1777478756238459,206148.21778980756,-7736.03061154273
1777478756248461,193624.76711498346,-7749.388038052343
1777478756258458,180281.32691305442,-7827.258234369856
1777478756268462,193229.81356169525,-7844.271148902127
1777478756278420,219209.06407772162,-7897.726825335147
1777478756288406,219498.35176174395,-7939.956035768631
1777478756298447,261257.80119363597,-8022.974812898313
1777478756308462,297537.3027388969,-8105.406973436121
1777478756318455,205721.03627352614,-7949.691202505799
1777478756328446,201509.20374394476,-7878.037782603978
1777478756338457,221039.3172163628,-7966.694926345905
1777478756348457,209320.5160370896,-8084.95204656081
1777478756358457,253355.65390698926,-8219.652775267317
1777478756368461,246624.4990483057,-8408.399768492229
1777478756378457,230014.80745013256,-8602.620698640978
1777478756388460,246138.54135965378,-8732.928040777284
1777478756398446,217782.73146236961,-8706.63389112309
1777478756408455,205213.46642411145,-8494.767548294978
1777478756418458,218655.60008160258,-8291.877349097282
1777478756428455,226717.89137092663,-8056.72764985353
1777478756438462,199650.488151979,-7813.42296701187
1777478756448459,227822.01910666868,-7635.924509446535
1777478756458450,220677.38092489558,-7580.913242287275
1777478756468444,239009.3385127865,-7530.8339303443845
1777478756478430,248516.76515564608,-7602.05945456524
1777478756488462,246245.79495721794,-7712.407518753919
1777478756498461,240326.77300996543,-7779.518205817221
1777478756508455,243949.50021660747,-7854.967042126151
1777478756518432,240723.52643254024,-7959.752121518705
1777478756528442,246756.16632660473,-8085.7681811873645
1777478756538417,276657.6482619634,-8145.754451242686
1777478756548449,293008.8408197475,-8186.563433580165
1777478756558440,290681.34056829603,-8134.814788057587
1777478756568462,213326.66741748483,-7489.177730470396
1777478756578456,172922.61109388535,-7623.1102171179045
1777478756588453,208666.45103992143,-7716.951600806995
1777478756598451,192375.96680298672,-7816.667137456665
1777478756608460,230768.53319739812,-7979.084846630275
1777478756618461,246821.4047163841,-8116.783075112578
1777478756628457,244419.4772659839,-8227.727628431354
1777478756638432,271187.5492722678,-8293.982079411226
1777478756648458,228628.51631452376,-8328.250931189725
1777478756658462,190057.11700461563,-8165.74919613918
1777478756668460,221050.07885516752,-8008.949186957775
1777478756678460,212515.60796068562,-7888.589031922649
1777478756688431,198984.0584585529,-7888.817408763067
1777478756698455,194647.40395381648,-7906.779469281137
1777478756708459,224211.98174556784,-7875.929990733132
1777478756718462,249517.946750876,-7985.852370959033
1777478756728450,249652.95899882645,-8048.326055866531
1777478756738462,230170.4001541085,-8136.429778050964
1777478756748458,221309.6226509789,-8362.770781435866
1777478756758437,259282.7273953933,-8570.150851877199
1777478756768441,273876.06367020623,-8653.165415154952
1777478756778455,261055.0681378371,-8715.368076103721
1777478756788462,256813.11963314138,-8796.116565073587
1777478756798459,280637.697958437,-8960.789217290072
1777478756808456,291997.37131696317,-9109.229697931674
1777478756818421,326496.07858736004,-9199.189798527865
1777478756828426,171529.89735557287,-9205.204596408785
1777478756838442,159366.28299489914,-9254.099142933726
1777478756848461,317015.5922924272,-9147.593364098604
1777478756858456,299703.02447835915,-9186.32815983032
1777478756868450,252435.76533854287,-9317.602161039991
1777478756878457,267835.98130475887,-9558.699633243972
1777478756888461,295150.01789639256,-9805.168364096648
1777478756898462,338344.7508826702,-10002.55589273332
1777478756908451,282376.73402725294,-10279.593221288595
1777478756918453,299949.0476029976,-10570.821646677563
1777478756928459,323831.62028182764,-10738.965800163125
1777478756938435,361575.08878378314,-10860.082088350275
1777478756948447,485215.0902109288,-10860.308848706854
1777478756958437,390453.8733822455,-10939.142693852898
1777478756968440,382325.28815603023,-11026.09563137648
1777478756978459,400852.0748883793,-11074.912101433427
1777478756988455,349613.1251884991,-11176.409395240207
1777478756998460,373044.73415779433,-11312.566881012746
1777478757008462,361950.14338914125,-11423.140993694
1777478757018445,384653.22376051603,-11499.917777701588
1777478757028455,404537.7845027405,-11547.067752284687
1777478757038447,336351.31421868544,-11647.779631465668
1777478757048455,373050.66459947353,-11701.958282546577
1777478757058459,371360.0622127673,-11810.388068757022
1777478757068456,386062.4906696709,-11886.885258819846
1777478757078462,354443.66185232735,-11984.504561941947
1777478757088455,346214.4463816506,-12025.236734699267
1777478757098453,412288.74987810553,-12055.4533924263
1777478757108430,446884.2479683471,-12095.30424642059
1777478757118446,476283.7590661091,-12106.949005579429
1777478757128448,411549.65933420096,-12157.932869844597
1777478757138424,419204.9359426207,-12168.301782196819
1777478757148401,446485.30379976775,-12202.63279346106
1777478757158442,455426.00763280975,-12276.21314212742
1777478757168457,419702.60876479174,-12369.065576871939
1777478757178459,436533.76873097644,-12483.665127022958
1777478757188448,403153.6000760157,-12607.947233207862
1777478757198446,372528.51503021055,-12384.335194517524
1777478757208453,335917.61582141044,-12122.27300640918
1777478757218458,336309.775800924,-12043.686465781824
1777478757228459,350529.54710601503,-11944.543518219027
1777478757238459,345375.0770821435,-11889.762308713818
1777478757248428,304937.23248765024,-11841.472320837313
1777478757258441,392928.85483295907,-11701.585904520982
1777478757268450,314289.1448192827,-11649.199727127754
1777478757278457,351559.35078868666,-11514.151165874086
1777478757288460,336185.5603772402,-11437.282455942095
1777478757298461,373884.00701746455,-11293.810761392348
1777478757308456,347544.6840839373,-11174.167485150314
1777478757318453,331337.9118558075,-11140.345019529746
1777478757328457,410917.2495858082,-11166.381415307093
1777478757338462,348665.44591722754,-11013.920442039449
1777478757348456,327868.69644757424,-10889.863866793034
1777478757358454,277346.8102822264,-10778.202533253841
1777478757368458,328307.85294488724,-10648.471984938455
1777478757378460,377697.3361948191,-10546.364895326575
1777478757388460,301032.8293524176,-10408.320671479063
1777478757398459,279033.5249939962,-10189.562848554604
1777478757408458,321100.30770971556,-10027.470075232119
1777478757418455,325071.85282045417,-9947.840887846818
1777478757428442,366786.4225525121,-10069.948279725317
1777478757438427,183821.6534679393,-9985.638589877852
1777478757448450,201270.8705188189,-10040.222189150665
1777478757458391,256737.31494249197,-10140.177177977883
1777478757468442,327752.531001924,-9916.824978720762
1777478757478435,349947.81445947196,-9836.60263651742
1777478757488440,305611.8247017974,-9823.308134004215
1777478757498426,337253.1057474268,-9902.192094773025
1777478757508409,188437.3934106981,-9874.952545616927
1777478757518433,219949.78090138396,-9939.936685116158
1777478757528451,327461.7810071092,-9953.544861220253
1777478757538455,350422.44050727313,-9800.763404305928
1777478757548454,342107.64123513835,-9747.275241772964
1777478757558429,318951.62482534087,-9719.194494047211
1777478757568420,370546.8839069575,-9678.268217108858
1777478757578445,337194.4919801627,-9665.118475235326
1777478757588460,368628.65990917647,-9679.87680332293
1777478757598434,413080.4501299569,-9712.791581242687
1777478757608459,432927.25763373857,-9678.189550643756
1777478757618462,272139.6385186893,-9430.60342748233
1777478757628460,258173.8829570896,-9377.586375726256
1777478757638462,245482.50664086454,-9190.750274389555
1777478757648462,243668.10562733145,-9014.640065169517
1777478757658462,240256.75847808234,-8872.727716916072
1777478757668462,238905.5557535366,-8725.77726901488
1777478757678451,259958.39104765598,-8611.39953432113
1777478757688462,237741.9231105114,-8477.10817551586
1777478757698459,257088.64868402685,-8282.968651762565
1777478757708446,261897.4944981475,-8112.905832705982
1777478757718459,216285.643859076,-8009.2180068219595
1777478757728446,229158.19277125088,-7954.483031522437
1777478757738461,235712.01377543586,-7957.721970905516
1777478757748462,222161.13156118785,-8091.365236708329
1777478757758451,223903.62538044757,-8170.5380644369725
1777478757768461,192995.28208331636,-7932.4501954171
1777478757778412,250074.54692498394,-7897.137897206456
1777478757788461,275684.33757294563,-8026.0667020438605
1777478757798436,225626.3726362237,-7898.34369376698
1777478757808461,246961.11010927605,-7969.435764882959
1777478757818454,226803.31402158015,-8239.567224939137
1777478757828456,221473.30164050142,-8470.010486339392
1777478757838461,234851.39103239574,-8602.176377986956
1777478757848442,264265.0100204242,-8665.635515888815
1777478757858434,261349.57511916972,-8725.95472681908
1777478757868451,243559.5398038931,-8782.764372948057
1777478757878461,235612.75582026588,-8846.4552659182
1777478757888427,290405.0498352222,-8863.78382755154
1777478757898455,284784.7416629815,-8956.087056017084
1777478757908415,274385.4748664163,-8993.175310773035
1777478757918459,266172.86901918164,-9049.607064762591
1777478757928449,278507.5653042933,-9098.203496984204
1777478757938458,324070.9613713968,-9125.040951499688
1777478757948451,344647.7397002354,-9217.673776304477
1777478757958447,355544.80085091584,-9236.345695611335
1777478757968431,312193.9499198343,-9226.156074545162
1777478757978459,330051.9425246364,-9309.63376826254
1777478757988434,217962.40451719606,-9341.675555535929
1777478757998455,163223.70936286167,-9302.321138121446
1777478758008449,179840.80098194175,-9267.082895357344
1777478758018458,183666.1426120392,-9147.566156907611
1777478758028451,191066.85763229692,-9191.677568136487
1777478758038442,263258.7445746572,-9236.341460450043
1777478758048460,291724.22424944316,-9176.058719372528
1777478758058459,294049.95908743097,-9313.602353133709
1777478758068458,312138.64595655375,-9625.426811764899
1777478758078460,303376.68554982054,-9916.663325087084
1777478758088462,301701.71450000233,-10132.009789227854
1777478758098460,269424.508505183,-10315.384089505405
1777478758108462,275336.660754836,-10449.001044168976
1777478758118442,337859.89154033014,-10538.195669707831
1777478758128452,346882.3252715038,-10589.769610928684
1777478758138458,358460.92454092973,-10677.909319312757
1777478758148458,366759.26332478924,-10763.549116955663
1777478758158451,325402.88212690887,-10874.986679811238
1777478758168457,344696.2176034137,-10916.571293294965
1777478758178440,380248.6650857519,-10983.754669266802
1777478758188444,440957.8527509864,-11023.115439790261
1777478758198427,446581.05476855097,-11051.5550027538
1777478758208442,326371.3154998138,-11016.21709248798
1777478758218438,342125.12696082966,-11090.767795118603
1777478758228439,351200.1336169098,-11148.099123584952
1777478758238456,286332.42001421505,-11306.866913212458
1777478758248442,294908.18980768207,-11440.813291462304
1777478758258459,357496.7719605069,-11480.57442554867
1777478758268455,329460.8760238556,-11594.619190041665
1777478758278460,253915.2218790683,-11363.947290549286
1777478758288457,298304.84351382905,-11118.464627914902
1777478758298461,334910.1512938769,-10843.346230548072
1777478758308451,287130.95227239997,-10697.610344686778
1777478758318460,323803.5692118947,-10648.93744797882
1777478758328421,344565.2712353584,-10626.168178784656
1777478758338432,269296.2896395165,-10703.603440786766
1777478758348446,288310.40396674076,-10667.375054853657
1777478758358458,246321.74164416327,-10660.575124080522
1777478758368454,306504.75286684337,-10630.741585556465
1777478758378460,309629.33680940076,-10772.741496810115
1777478758388458,279842.8815106538,-10938.892085443602
1777478758398457,299426.2308612198,-11014.250117629945
1777478758408458,295841.93325834617,-11093.030554577144
1777478758418452,289062.224962334,-11157.869104204516
1777478758428456,252964.76685600818,-11243.405881515278
1777478758438454,309710.5277169534,-11353.929703312797
1777478758448434,363464.4099344492,-11425.668898095555
1777478758458433,301639.7765889705,-11567.043185247885
1777478758468457,260455.01497199293,-11480.997560311387
1777478758478410,316112.4314452413,-11389.108593020386
1777478758488457,358233.14242972084,-11456.58175123604
1777478758498453,265489.5179441807,-11473.270581642933
1777478758508455,267847.99436630897,-11439.51618291495
1777478758518453,308935.71061038674,-11486.888442202431
1777478758528383,291569.58247701125,-11589.569945030471
1777478758538459,317227.9361114122,-11506.799939483952
1777478758548442,348715.1664086969,-11359.140562638777
1777478758558451,349085.3878356432,-11320.497947592059
1777478758568409,356976.1672581165,-11227.190361510664
1777478758578456,392105.15377505973,-11219.31891951371
1777478758588440,309157.1135295248,-11092.6304867967
1777478758598460,294875.71452241245,-10942.441816846273
1777478758608449,267876.4345660915,-10753.84268522587
1777478758618462,287229.11938570725,-10436.467081926558
1777478758628457,286723.1545471537,-10263.616553051317
1777478758638459,246776.08041455227,-10048.0041354269
1777478758648436,286228.4301701268,-9875.394829931876
1777478758658462,270919.377336418,-9614.151412355528
1777478758668444,267561.2115219203,-9447.380159267523
1777478758678457,305444.7240590448,-9391.775684315064
1777478758688451,332113.99373677414,-9312.714713326875
1777478758698447,360219.18138747115,-9378.872700774024
1777478758708451,386014.8789862028,-9358.840625446497
1777478758718453,287021.62934825756,-9229.96496018244
1777478758728451,309572.45391822833,-9214.277631998593
1777478758738454,342083.66775009723,-9226.190884075837
1777478758748451,250076.32468343066,-9009.875074097115
1777478758758450,251596.27665936714,-8879.393426745051
1777478758768451,251392.7939353293,-8869.031005433126
1777478758778427,282926.6149072359,-8982.646266674179
1777478758788430,276656.5905848686,-9043.22306788803
1777478758798442,254248.5211377401,-9004.942464521306
1777478758808457,284228.46099888167,-8822.576056737676
1777478758818459,289936.02025664394,-8971.28176510003
1777478758828435,281377.92259434506,-9079.457951294722
1777478758838420,294171.33933745284,-9188.871223918364
1777478758848462,292757.4394759723,-9127.220913781079
1777478758858453,226572.37653504114,-8845.884447245546
1777478758868450,245749.52334221397,-9043.996521780897
1777478758878461,241119.51948193237,-9217.384993052465
1777478758888458,269014.6422413034,-9318.767480916416
1777478758898449,292904.69586857455,-9387.424328614
1777478758908433,261796.30658121806,-9493.430242457407
1777478758918448,294114.60001074796,-9587.09859154267
1777478758928422,341859.96714336076,-9638.153736442007
1777478758938437,386523.5495547953,-9694.918004250138
1777478758948422,392339.1717359495,-9692.684005102838
1777478758958460,359546.32060899417,-9695.274410660184
1777478758968461,291645.80401963874,-9669.45344193464
1777478758978456,307728.5943210812,-9715.98607639091
1777478758988459,363372.48141072935,-9735.679467552234
1777478758998416,328632.20784228004,-9814.567836376746
1777478759008451,258227.38571958902,-9831.678070555367
1777478759018456,323653.5065969163,-9955.759290613561
1777478759028453,310793.86289677996,-10104.900111943169
1777478759038416,314193.069300131,-10211.173208385899
1777478759048457,282924.06607033627,-10285.084759004003
1777478759058462,315380.3892030013,-10560.328233236376
1777478759068458,279826.27728857554,-10814.169264901442
1777478759078461,322785.9750277239,-10963.57622324582
1777478759088457,360471.1117185954,-11033.653876290988
1777478759098447,382166.57248306833,-11106.983182112643
1777478759108456,241726.47399388402,-11147.510881335867
1777478759118455,210797.0234681147,-11024.47622240803
1777478759128460,228794.01302154834,-10885.463717632549
1777478759138457,265326.2303321579,-10773.56389398768
1777478759148451,305357.78510892694,-10719.624382511854
1777478759158453,261725.32548255046,-10655.084920497258
1777478759168423,273830.3672556675,-10604.492225039196
1777478759178461,228162.97617551367,-10413.249875084828
1777478759188460,244646.37591226093,-10325.235958126732
1777478759198459,333804.4399288683,-10300.804934024261
1777478759208445,324712.6962784678,-10432.164276672243
1777478759218462,278804.34073789127,-10283.046264359338
1777478759228443,258452.72514585088,-10279.656594930422
1777478759238462,273358.35258904693,-10369.46228246104
1777478759248462,316094.39935332304,-10429.687853054764
1777478759258461,307381.29468789365,-10506.91548452721
1777478759268433,325333.7228968569,-10555.355015317002
1777478759278422,366459.4869159233,-10634.368493552482
1777478759288453,246200.62067521687,-10700.315874075395
1777478759298449,331388.7500910352,-10738.114127570483
1777478759308456,290664.00167808356,-10693.385100036903
1777478759318459,326067.2580254665,-10619.275063892423
1777478759328455,330982.69765068963,-10685.267454484336
1777478759338428,341614.3551454705,-10757.820710573855
1777478759348395,308238.52200325305,-10778.125546740523
1777478759358458,317975.8533351,-10797.668601439062
1777478759368462,282970.8150958461,-10768.886255088019
1777478759378451,324806.5016664486,-10898.85268126942
1777478759388455,326598.3868740036,-10978.812123525448
1777478759398423,330281.83940377965,-11021.333085445509
1777478759408445,332353.66478063876,-11074.67769268492
1777478759418444,311123.6922433551,-11200.768310481459
1777478759428443,246988.32630857613,-10979.11093697389
1777478759438458,272025.3800654062,-10909.839672684424
1777478759448448,272952.98292528285,-10949.848337161755
1777478759458454,288536.777116554,-10881.556727134297
1777478759468447,236400.4064000588,-10951.89248874383
1777478759478452,248080.4400157717,-10989.217316892447
1777478759488456,255966.16919375848,-11028.872916448601
1777478759498462,289318.9122428932,-11140.529283545411
1777478759508452,298915.70270259434,-11238.785449496212
1777478759518461,324255.9710195539,-11338.867496024066
1777478759528435,255784.992395253,-11289.932218913003
1777478759538435,326968.6116720584,-11193.945006711798
1777478759548455,316450.81225732894,-11213.510914648252
1777478759558420,357102.23974602687,-11238.803468362505
1777478759568343,385883.21597723727,-11245.109228194447
1777478759578430,254178.97060392515,-11330.583014321115
1777478759588357,232457.06628327054,-11374.002492459158
1777478759598459,279424.52424665005,-11403.657641449383
1777478759608459,341945.14023983077,-11484.65865664849
1777478759618451,331901.174317876,-11553.219477937862
1777478759628452,385896.625042154,-11433.96264495133
1777478759638456,397739.9524550825,-11240.03456484669
1777478759648429,342517.9624212292,-11259.989845729482
1777478759658453,217433.97190196463,-11204.350101514256
1777478759668416,201416.18322164525,-11356.585070574736
1777478759678452,231721.99799294444,-11450.519925479335
1777478759688460,242731.66326658236,-11499.798991926937
1777478759698432,373908.9031639562,-11416.797342046384
1777478759708450,490991.8963866446,-11210.237216866264
1777478759718461,293180.88779551163,-11038.212323539823
1777478759728460,295512.9476530374,-10812.651880108178
1777478759738460,360152.58415190503,-10541.745361261317
1777478759748453,294449.7259436785,-10425.826954520362
1777478759758460,367870.3442234473,-10266.46631953685
1777478759768451,264727.4420496018,-10045.445291492637
1777478759778459,265289.528003769,-9759.26703417673
1777478759788459,292947.12900681526,-9573.724325156423
1777478759798453,282963.27981167095,-9283.81992106428
1777478759808458,241373.05362826175,-9065.565709310164
1777478759818460,256657.91833950032,-8771.07827001738
1777478759828462,289811.9512694041,-8474.473094781151
1777478759838455,274632.1333771325,-8292.937327007308
1777478759848456,256800.666045578,-8130.060216941896
1777478759858457,249469.45039615774,-7947.298698507975
1777478759868454,239699.71290798945,-7750.302467071422
1777478759878451,241887.8826478106,-7560.591727663582
1777478759888452,246348.94775031006,-7443.814259180366
1777478759898447,211276.74340919143,-7278.377371328384
1777478759908459,229867.54470090324,-7152.720827522768
1777478759918434,231683.22193217205,-7132.667362565335
1777478759928453,246280.16719897324,-7197.371281104801
1777478759938461,120993.64393791955,-7049.746000989396
1777478759948454,196727.98469937383,-7166.660442039924
1777478759958457,184502.15995434622,-7286.887206480378
1777478759968446,188995.12495829465,-7379.419979411849
1777478759978460,235822.57158970457,-7648.562992070321
1777478759988460,203104.0291133601,-7939.6424326821025
1777478759998453,204004.07773517747,-8120.610361192593
1777478760008452,233841.17060519182,-8265.434983877058
1777478760018447,274909.1282710641,-8384.694866519425
1777478760028454,193763.73750798756,-8272.085593795433
1777478760038455,224919.60606507174,-8166.178688386116
1777478760048447,219263.40753762404,-8117.519013288789
1777478760058441,163669.8752930329,-8013.065649893419
1777478760068459,212884.0374909592,-7850.237214953166
1777478760078457,192501.2540273546,-7783.695788653757
1777478760088462,188079.09219614184,-7820.0860024219055
1777478760098431,218466.41452053163,-7915.087536741715
1777478760108461,242773.3755544993,-7784.660371349159
1777478760118454,229182.00223500695,-7792.010689517319
1777478760128457,223489.06112020498,-7834.521930293169
1777478760138445,244800.94476267902,-7943.189946122492
1777478760148462,243665.38295622464,-8048.012761556848
1777478760158458,231279.02484681745,-8139.516175155614
1777478760168457,233287.42478901625,-8274.008414448834
1777478760178460,241613.70009202234,-8416.342260689551
1777478760188437,268006.29360918695,-8520.964685475745
1777478760198440,269546.3138112817,-8558.85077506287
1777478760208447,288444.3066832066,-8630.097029454482
1777478760218449,254785.61665257544,-8702.558350153076
1777478760228448,267134.92248540494,-8777.037927537087
1777478760238459,266831.3057138824,-8823.473996931147
1777478760248450,292407.5060016594,-8886.733812061811
